family,image_id,curve,fraction,target_probability
convnext_small_full,p1_34017,insertion,0.4,0.9999825557072958
convnext_small_full,p1_34017,insertion,0.6,0.9999933242797852
convnext_small_full,p1_34017,insertion,0.8,0.9999706745147705
convnext_small_full,p1_34017,insertion,1.0,0.9999860525131226
convnext_small_full,p1_34017,random_deletion,0.0,0.9999860525131226
convnext_small_full,p1_34017,random_deletion,0.1,0.9999943574269613
convnext_small_full,p1_34017,random_deletion,0.2,0.9999953111012777
convnext_small_full,p1_34017,random_deletion,0.4,0.9999939600626627
convnext_small_full,p1_34017,random_deletion,0.6,0.9999157190322876
convnext_small_full,p1_34017,random_deletion,0.8,0.9987834692001343
convnext_small_full,p1_34017,random_deletion,1.0,0.9947014451026917
convnext_small_full,p1_34029,deletion,0.0,0.999998410542806
convnext_small_full,p1_34029,deletion,0.1,0.9998998045921326
convnext_small_full,p1_34029,deletion,0.2,0.9345590869585673
convnext_small_full,p1_34029,deletion,0.4,0.9995871583620707
convnext_small_full,p1_34029,deletion,0.6,0.9997525811195374
convnext_small_full,p1_34029,deletion,0.8,0.9996616641680399
convnext_small_full,p1_34029,deletion,1.0,0.9986152450243632
convnext_small_full,p1_34029,insertion,0.0,0.9986152450243632
convnext_small_full,p1_34029,insertion,0.1,0.9996233781178793
convnext_small_full,p1_34029,insertion,0.2,0.999997099240621
convnext_small_full,p1_34029,insertion,0.4,0.9999991257985433
convnext_small_full,p1_34029,insertion,0.6,0.9999990860621134
convnext_small_full,p1_34029,insertion,0.8,0.9999990860621134
convnext_small_full,p1_34029,insertion,1.0,0.999998410542806
convnext_small_full,p1_34029,random_deletion,0.0,0.999998410542806
convnext_small_full,p1_34029,random_deletion,0.1,0.9999985297520956
convnext_small_full,p1_34029,random_deletion,0.2,0.9999946753184
convnext_small_full,p1_34029,random_deletion,0.4,0.9998274246851603
convnext_small_full,p1_34029,random_deletion,0.6,0.9923472205797831
convnext_small_full,p1_34029,random_deletion,0.8,0.9995949268341064
convnext_small_full,p1_34029,random_deletion,1.0,0.9986152450243632
convnext_small_full,p1_34353,deletion,0.0,0.9999623696009318
convnext_small_full,p1_34353,deletion,0.1,0.9997732043266296
convnext_small_full,p1_34353,deletion,0.2,0.9992297689119974
convnext_small_full,p1_34353,deletion,0.4,0.6640591422716776
convnext_small_full,p1_34353,deletion,0.6,0.7803937792778015
convnext_small_full,p1_34353,deletion,0.8,0.9861730734507242
convnext_small_full,p1_34353,deletion,1.0,0.9989775617917379
convnext_small_full,p1_34353,insertion,0.0,0.9989775617917379
convnext_small_full,p1_34353,insertion,0.1,0.9999206860860189
convnext_small_full,p1_34353,insertion,0.2,0.9999776681264242
convnext_small_full,p1_34353,insertion,0.4,0.9999839464823405
convnext_small_full,p1_34353,insertion,0.6,0.999985416730245
convnext_small_full,p1_34353,insertion,0.8,0.9999826351801554
convnext_small_full,p1_34353,insertion,1.0,0.9999623696009318
convnext_small_full,p1_34353,random_deletion,0.0,0.9999623696009318
convnext_small_full,p1_34353,random_deletion,0.1,0.9999524354934692
convnext_small_full,p1_34353,random_deletion,0.2,0.9994120200475057
convnext_small_full,p1_34353,random_deletion,0.4,0.9997942845026652
convnext_small_full,p1_34353,random_deletion,0.6,0.9977515538533529
convnext_small_full,p1_34353,random_deletion,0.8,0.9986660877863566
convnext_small_full,p1_34353,random_deletion,1.0,0.9989775617917379
convnext_small_full,p1_34386,deletion,0.0,0.5157216986020406
convnext_small_full,p1_34386,deletion,0.1,0.1924781302611033
convnext_small_full,p1_34386,deletion,0.2,0.00018039009106966356
convnext_small_full,p1_34386,deletion,0.4,8.346554386662319e-05
convnext_small_full,p1_34386,deletion,0.6,0.0012694224909258385
convnext_small_full,p1_34386,deletion,0.8,0.1007615216076374
convnext_small_full,p1_34386,deletion,1.0,0.6981865167617798
convnext_small_full,p1_34386,insertion,0.0,0.6981865167617798
convnext_small_full,p1_34386,insertion,0.1,0.9676715532938639
convnext_small_full,p1_34386,insertion,0.2,0.9985016584396362
convnext_small_full,p1_34386,insertion,0.4,0.9833673040072123
convnext_small_full,p1_34386,insertion,0.6,0.9526679714520773
convnext_small_full,p1_34386,insertion,0.8,0.8264274398485819
convnext_small_full,p1_34386,insertion,1.0,0.5157216986020406
convnext_small_full,p1_34386,random_deletion,0.0,0.5157216986020406
convnext_small_full,p1_34386,random_deletion,0.1,0.7495201826095581
convnext_small_full,p1_34386,random_deletion,0.2,0.7172950108846029
convnext_small_full,p1_34386,random_deletion,0.4,0.24612093468507132
convnext_small_full,p1_34386,random_deletion,0.6,0.23965163777271906
convnext_small_full,p1_34386,random_deletion,0.8,0.7563277284304301
convnext_small_full,p1_34386,random_deletion,1.0,0.6981865167617798
convnext_small_full,p1_34430,deletion,0.0,0.9999995628992716
convnext_small_full,p1_34430,deletion,0.1,0.9710805416107178
convnext_small_full,p1_34430,deletion,0.2,0.9133197863896688
convnext_small_full,p1_34430,deletion,0.4,0.9806351065635681
convnext_small_full,p1_34430,deletion,0.6,0.9813432097434998
convnext_small_full,p1_34430,deletion,0.8,0.997186283270518
convnext_small_full,p1_34430,deletion,1.0,0.7275787393252054
convnext_small_full,p1_34430,insertion,0.0,0.7275787393252054
convnext_small_full,p1_34430,insertion,0.1,0.9859467546145121
convnext_small_full,p1_34430,insertion,0.2,0.9993252754211426
convnext_small_full,p1_34430,insertion,0.4,0.9999981721242269
convnext_small_full,p1_34430,insertion,0.6,0.9999982913335165
convnext_small_full,p1_34430,insertion,0.8,0.9999996423721313
convnext_small_full,p1_34430,insertion,1.0,0.9999995628992716
convnext_small_full,p1_34430,random_deletion,0.0,0.9999995628992716
convnext_small_full,p1_34430,random_deletion,0.1,0.9999993642171224
convnext_small_full,p1_34430,random_deletion,0.2,0.9999991655349731
convnext_small_full,p1_34430,random_deletion,0.4,0.9999954303105673
convnext_small_full,p1_34430,random_deletion,0.6,0.9930991729100546
convnext_small_full,p1_34430,random_deletion,0.8,0.904768188794454
convnext_small_full,p1_34430,random_deletion,1.0,0.7275787393252054
convnext_small_full,p1_34488,deletion,0.0,0.9999962250391642
convnext_small_full,p1_34488,deletion,0.1,0.999978264172872
convnext_small_full,p1_34488,deletion,0.2,0.9970012108484904
convnext_small_full,p1_34488,deletion,0.4,0.9819381237030029
convnext_small_full,p1_34488,deletion,0.6,0.9927740097045898
convnext_small_full,p1_34488,deletion,0.8,0.9866745074590048
convnext_small_full,p1_34488,deletion,1.0,0.7565057476361593
convnext_small_full,p1_34488,insertion,0.0,0.7565057476361593
convnext_small_full,p1_34488,insertion,0.1,0.97516930103302
convnext_small_full,p1_34488,insertion,0.2,0.9999667803446451
convnext_small_full,p1_34488,insertion,0.4,0.9999978144963583
convnext_small_full,p1_34488,insertion,0.6,0.9999980131785074
convnext_small_full,p1_34488,insertion,0.8,0.9999977747599283
convnext_small_full,p1_34488,insertion,1.0,0.9999962250391642
convnext_small_full,p1_34488,random_deletion,0.0,0.9999962250391642
convnext_small_full,p1_34488,random_deletion,0.1,0.9999971787134806
convnext_small_full,p1_34488,random_deletion,0.2,0.9999964634577433
convnext_small_full,p1_34488,random_deletion,0.4,0.9999335209528605
convnext_small_full,p1_34488,random_deletion,0.6,0.9995362758636475
convnext_small_full,p1_34488,random_deletion,0.8,0.9710280497868856
convnext_small_full,p1_34488,random_deletion,1.0,0.7565057476361593
convnext_small_full,p1_34740,deletion,0.0,0.9999357461929321
convnext_small_full,p1_34740,deletion,0.1,0.999869167804718
convnext_small_full,p1_34740,deletion,0.2,0.9993211428324381
convnext_small_full,p1_34740,deletion,0.4,0.9989389777183533
convnext_small_full,p1_34740,deletion,0.6,0.994382917881012
convnext_small_full,p1_34740,deletion,0.8,0.9990983406702677
convnext_small_full,p1_34740,deletion,1.0,0.9966277480125427
convnext_small_full,p1_34740,insertion,0.0,0.9966277480125427
convnext_small_full,p1_34740,insertion,0.1,0.9999234278996786
convnext_small_full,p1_34740,insertion,0.2,0.9999816020329794
convnext_small_full,p1_34740,insertion,0.4,0.9999903043111166
convnext_small_full,p1_34740,insertion,0.6,0.9999749263127645
convnext_small_full,p1_34740,insertion,0.8,0.9999622106552124
convnext_small_full,p1_34740,insertion,1.0,0.9999357461929321
convnext_small_full,p1_34740,random_deletion,0.0,0.9999357461929321
convnext_small_full,p1_34740,random_deletion,0.1,0.999955932299296
convnext_small_full,p1_34740,random_deletion,0.2,0.9999635616938273
convnext_small_full,p1_34740,random_deletion,0.4,0.999307374159495
convnext_small_full,p1_34740,random_deletion,0.6,0.9999034802118937
convnext_small_full,p1_34740,random_deletion,0.8,0.9996722539265951
convnext_small_full,p1_34740,random_deletion,1.0,0.9966277480125427
convnext_small_full,p1_34954,deletion,0.0,0.9999911785125732
convnext_small_full,p1_34954,deletion,0.1,0.9999592304229736
convnext_small_full,p1_34954,deletion,0.2,0.9998947381973267
convnext_small_full,p1_34954,deletion,0.4,0.9323693911234537
convnext_small_full,p1_34954,deletion,0.6,0.9259400566418966
convnext_small_full,p1_34954,deletion,0.8,0.9986302852630615
convnext_small_full,p1_34954,deletion,1.0,0.9994547367095947
convnext_small_full,p1_34954,insertion,0.0,0.9994547367095947
convnext_small_full,p1_34954,insertion,0.1,0.9998802542686462
convnext_small_full,p1_34954,insertion,0.2,0.9999799728393555
convnext_small_full,p1_34954,insertion,0.4,0.9999957084655762
convnext_small_full,p1_34954,insertion,0.6,0.9999941190083822
convnext_small_full,p1_34954,insertion,0.8,0.9999944766362509
convnext_small_full,p1_34954,insertion,1.0,0.9999911785125732
convnext_small_full,p1_34954,random_deletion,0.0,0.9999911785125732
convnext_small_full,p1_34954,random_deletion,0.1,0.9999844233194987
convnext_small_full,p1_34954,random_deletion,0.2,0.9999914566675822
convnext_small_full,p1_34954,random_deletion,0.4,0.9991739193598429
convnext_small_full,p1_34954,random_deletion,0.6,0.9927452206611633
convnext_small_full,p1_34954,random_deletion,0.8,0.43097542723019916
convnext_small_full,p1_34954,random_deletion,1.0,0.9994547367095947
convnext_small_full,p1_35040,deletion,0.0,0.9950531919797262
convnext_small_full,p1_35040,deletion,0.1,0.9755959908167521
convnext_small_full,p1_35040,deletion,0.2,0.9768603046735128
convnext_small_full,p1_35040,deletion,0.4,0.7734043200810751
convnext_small_full,p1_35040,deletion,0.6,0.9531647165616354
convnext_small_full,p1_35040,deletion,0.8,0.9820336898167928
convnext_small_full,p1_35040,deletion,1.0,0.9926788806915283
convnext_small_full,p1_35040,insertion,0.0,0.9926788806915283
convnext_small_full,p1_35040,insertion,0.1,0.9979609052340189
convnext_small_full,p1_35040,insertion,0.2,0.9988244970639547
convnext_small_full,p1_35040,insertion,0.4,0.9978344241778055
convnext_small_full,p1_35040,insertion,0.6,0.9992008010546366
convnext_small_full,p1_35040,insertion,0.8,0.9988996982574463
convnext_small_full,p1_35040,insertion,1.0,0.9950531919797262
convnext_small_full,p1_35040,random_deletion,0.0,0.9950531919797262
convnext_small_full,p1_35040,random_deletion,0.1,0.9985095858573914
convnext_small_full,p1_35040,random_deletion,0.2,0.9986456036567688
convnext_small_full,p1_35040,random_deletion,0.4,0.9995107253392538
convnext_small_full,p1_35040,random_deletion,0.6,0.9994036356608073
convnext_small_full,p1_35040,random_deletion,0.8,0.9979597131411234
convnext_small_full,p1_35040,random_deletion,1.0,0.9926788806915283
convnext_small_full,p1_35138,deletion,0.0,0.999934196472168
convnext_small_full,p1_35138,deletion,0.1,0.9999398787816366
convnext_small_full,p1_35138,deletion,0.2,0.9999289115269979
convnext_small_full,p1_35138,deletion,0.4,0.9991817474365234
convnext_small_full,p1_35138,deletion,0.6,0.9985397855440775
convnext_small_full,p1_35138,deletion,0.8,0.9874768455823263
convnext_small_full,p1_35138,deletion,1.0,0.99003138144811
convnext_small_full,p1_35138,insertion,0.0,0.99003138144811
convnext_small_full,p1_35138,insertion,0.1,0.9984226226806641
convnext_small_full,p1_35138,insertion,0.2,0.9988703926404318
convnext_small_full,p1_35138,insertion,0.4,0.999954342842102
convnext_small_full,p1_35138,insertion,0.6,0.9999634424845377
convnext_small_full,p1_35138,insertion,0.8,0.9999489386876425
convnext_small_full,p1_35138,insertion,1.0,0.999934196472168
convnext_small_full,p1_35138,random_deletion,0.0,0.999934196472168
convnext_small_full,p1_35138,random_deletion,0.1,0.9999372959136963
convnext_small_full,p1_35138,random_deletion,0.2,0.9999225934346517
convnext_small_full,p1_35138,random_deletion,0.4,0.9998658498128256
convnext_small_full,p1_35138,random_deletion,0.6,0.9989755153656006
convnext_small_full,p1_35138,random_deletion,0.8,0.9971441427866617
convnext_small_full,p1_35138,random_deletion,1.0,0.99003138144811
dinov2_base_top4,p1_00036,deletion,0.0,0.9993963638941447
dinov2_base_top4,p1_00036,deletion,0.1,0.9629784226417542
dinov2_base_top4,p1_00036,deletion,0.2,0.5235165158907572
dinov2_base_top4,p1_00036,deletion,0.4,0.03414302474508683
dinov2_base_top4,p1_00036,deletion,0.6,0.00510466075502336
dinov2_base_top4,p1_00036,deletion,0.8,0.010142063295158247
dinov2_base_top4,p1_00036,deletion,1.0,0.03161820831398169
dinov2_base_top4,p1_00036,insertion,0.0,0.03161820831398169
dinov2_base_top4,p1_00036,insertion,0.1,0.9993544618288676
dinov2_base_top4,p1_00036,insertion,0.2,0.9955565730730692
dinov2_base_top4,p1_00036,insertion,0.4,0.9960301717122396
dinov2_base_top4,p1_00036,insertion,0.6,0.9985700050989786
dinov2_base_top4,p1_00036,insertion,0.8,0.9993571639060974
dinov2_base_top4,p1_00036,insertion,1.0,0.9993963638941447
dinov2_base_top4,p1_00036,random_deletion,0.0,0.9993963638941447
dinov2_base_top4,p1_00036,random_deletion,0.1,0.99919060866038
dinov2_base_top4,p1_00036,random_deletion,0.2,0.9990931749343872
dinov2_base_top4,p1_00036,random_deletion,0.4,0.9990408619244894
dinov2_base_top4,p1_00036,random_deletion,0.6,0.13178382876018682
dinov2_base_top4,p1_00036,random_deletion,0.8,0.029384338840221364
dinov2_base_top4,p1_00036,random_deletion,1.0,0.03161820831398169
dinov2_base_top4,p1_00147,deletion,0.0,0.8317543466885885
dinov2_base_top4,p1_00147,deletion,0.1,0.8278127511342367
dinov2_base_top4,p1_00147,deletion,0.2,0.8028424183527628
dinov2_base_top4,p1_00147,deletion,0.4,0.2331529955069224
dinov2_base_top4,p1_00147,deletion,0.6,0.21801873917380968
dinov2_base_top4,p1_00147,deletion,0.8,0.16729059939583144
dinov2_base_top4,p1_00147,deletion,1.0,0.29149958739678067
dinov2_base_top4,p1_00147,insertion,0.0,0.29149958739678067
dinov2_base_top4,p1_00147,insertion,0.1,0.25862544278303784
dinov2_base_top4,p1_00147,insertion,0.2,0.7266332556804022
dinov2_base_top4,p1_00147,insertion,0.4,0.9827241698900858
dinov2_base_top4,p1_00147,insertion,0.6,0.9574284752209982
dinov2_base_top4,p1_00147,insertion,0.8,0.9356111486752828
dinov2_base_top4,p1_00147,insertion,1.0,0.8317543466885885
dinov2_base_top4,p1_00147,random_deletion,0.0,0.8317543466885885
dinov2_base_top4,p1_00147,random_deletion,0.1,0.8726208806037903
dinov2_base_top4,p1_00147,random_deletion,0.2,0.674332727988561
dinov2_base_top4,p1_00147,random_deletion,0.4,0.9591543674468994
dinov2_base_top4,p1_00147,random_deletion,0.6,0.9825155933698019
dinov2_base_top4,p1_00147,random_deletion,0.8,0.35416994988918304
dinov2_base_top4,p1_00147,random_deletion,1.0,0.29149958739678067
dinov2_base_top4,p1_00234,deletion,0.0,0.9990307092666626
dinov2_base_top4,p1_00234,deletion,0.1,0.9979601701100668
dinov2_base_top4,p1_00234,deletion,0.2,0.9983341693878174
dinov2_base_top4,p1_00234,deletion,0.4,0.9992336432139078
dinov2_base_top4,p1_00234,deletion,0.6,0.9999404748280843
dinov2_base_top4,p1_00234,deletion,0.8,0.9918666283289591
dinov2_base_top4,p1_00234,deletion,1.0,0.9991678595542908
dinov2_base_top4,p1_00234,insertion,0.0,0.9991678595542908
dinov2_base_top4,p1_00234,insertion,0.1,0.9871768554051717
dinov2_base_top4,p1_00234,insertion,0.2,0.9944890141487122
dinov2_base_top4,p1_00234,insertion,0.4,0.9992140531539917
dinov2_base_top4,p1_00234,insertion,0.6,0.9986086289087931
dinov2_base_top4,p1_00234,insertion,0.8,0.9990820089975992
dinov2_base_top4,p1_00234,insertion,1.0,0.9990307092666626
dinov2_base_top4,p1_00234,random_deletion,0.0,0.9990307092666626
dinov2_base_top4,p1_00234,random_deletion,0.1,0.9995522101720175
dinov2_base_top4,p1_00234,random_deletion,0.2,0.9985646406809489
dinov2_base_top4,p1_00234,random_deletion,0.4,0.9958960215250651
dinov2_base_top4,p1_00234,random_deletion,0.6,0.9974353909492493
dinov2_base_top4,p1_00234,random_deletion,0.8,0.9994906187057495
dinov2_base_top4,p1_00234,random_deletion,1.0,0.9991678595542908
dinov2_base_top4,p1_00397,deletion,0.0,0.9999832312266032
dinov2_base_top4,p1_00397,deletion,0.1,0.9999920527140299
dinov2_base_top4,p1_00397,deletion,0.2,0.9999929269154867
dinov2_base_top4,p1_00397,deletion,0.4,0.999994158744812
dinov2_base_top4,p1_00397,deletion,0.6,0.9999684492746989
dinov2_base_top4,p1_00397,deletion,0.8,0.9996068676312765
dinov2_base_top4,p1_00397,deletion,1.0,0.999986449877421
dinov2_base_top4,p1_00397,insertion,0.0,0.999986449877421
dinov2_base_top4,p1_00397,insertion,0.1,0.9998757640520731
dinov2_base_top4,p1_00397,insertion,0.2,0.9991642038027445
dinov2_base_top4,p1_00397,insertion,0.4,0.999963641166687
dinov2_base_top4,p1_00397,insertion,0.6,0.9999842246373495
dinov2_base_top4,p1_00397,insertion,0.8,0.9999805688858032
dinov2_base_top4,p1_00397,insertion,1.0,0.9999832312266032
dinov2_base_top4,p1_00397,random_deletion,0.0,0.9999832312266032
dinov2_base_top4,p1_00397,random_deletion,0.1,0.9999672571818033
dinov2_base_top4,p1_00397,random_deletion,0.2,0.9999755620956421
dinov2_base_top4,p1_00397,random_deletion,0.4,0.9999496936798096
dinov2_base_top4,p1_00397,random_deletion,0.6,0.9999749263127645
dinov2_base_top4,p1_00397,random_deletion,0.8,0.9999192953109741
dinov2_base_top4,p1_00397,random_deletion,1.0,0.999986449877421
dinov2_base_top4,p1_00425,deletion,0.0,0.965468188126882
dinov2_base_top4,p1_00425,deletion,0.1,0.9900740186373392
dinov2_base_top4,p1_00425,deletion,0.2,0.9828276634216309
dinov2_base_top4,p1_00425,deletion,0.4,0.9551181594530741
dinov2_base_top4,p1_00425,deletion,0.6,0.9579654932022095
dinov2_base_top4,p1_00425,deletion,0.8,0.9882573485374451
dinov2_base_top4,p1_00425,deletion,1.0,0.980973502000173
dinov2_base_top4,p1_00425,insertion,0.0,0.980973502000173
dinov2_base_top4,p1_00425,insertion,0.1,0.23182739317417145
dinov2_base_top4,p1_00425,insertion,0.2,0.6135667761166891
dinov2_base_top4,p1_00425,insertion,0.4,0.9906769593556722
dinov2_base_top4,p1_00425,insertion,0.6,0.9753939906756083
dinov2_base_top4,p1_00425,insertion,0.8,0.9801457722981771
dinov2_base_top4,p1_00425,insertion,1.0,0.965468188126882
dinov2_base_top4,p1_00425,random_deletion,0.0,0.965468188126882
dinov2_base_top4,p1_00425,random_deletion,0.1,0.9732914566993713
dinov2_base_top4,p1_00425,random_deletion,0.2,0.9825386206309
dinov2_base_top4,p1_00425,random_deletion,0.4,0.9850784341494242
dinov2_base_top4,p1_00425,random_deletion,0.6,0.9650945663452148
dinov2_base_top4,p1_00425,random_deletion,0.8,0.9705360929171244
dinov2_base_top4,p1_00425,random_deletion,1.0,0.980973502000173
dinov2_base_top4,p1_00741,deletion,0.0,0.9601659576098124
dinov2_base_top4,p1_00741,deletion,0.1,0.8177346189816793
dinov2_base_top4,p1_00741,deletion,0.2,0.637866218884786
dinov2_base_top4,p1_00741,deletion,0.4,0.9162249366442362
dinov2_base_top4,p1_00741,deletion,0.6,0.47757620830088854
dinov2_base_top4,p1_00741,deletion,0.8,0.706396073102951
dinov2_base_top4,p1_00741,deletion,1.0,0.15530058353518447
dinov2_base_top4,p1_00741,insertion,0.0,0.15530058353518447
dinov2_base_top4,p1_00741,insertion,0.1,0.9888918201128641
dinov2_base_top4,p1_00741,insertion,0.2,0.9999495347340902
dinov2_base_top4,p1_00741,insertion,0.4,0.9993217786153158
dinov2_base_top4,p1_00741,insertion,0.6,0.9960464636484782
dinov2_base_top4,p1_00741,insertion,0.8,0.9942513306935629
dinov2_base_top4,p1_00741,insertion,1.0,0.9601659576098124
dinov2_base_top4,p1_00741,random_deletion,0.0,0.9601659576098124
dinov2_base_top4,p1_00741,random_deletion,0.1,0.9933137694994608
dinov2_base_top4,p1_00741,random_deletion,0.2,0.99339892466863
dinov2_base_top4,p1_00741,random_deletion,0.4,0.9488047361373901
dinov2_base_top4,p1_00741,random_deletion,0.6,0.9963776071866354
dinov2_base_top4,p1_00741,random_deletion,0.8,0.9999280571937561
dinov2_base_top4,p1_00741,random_deletion,1.0,0.15530058353518447
dinov2_base_top4,p1_00749,deletion,0.0,0.999997615814209
dinov2_base_top4,p1_00749,deletion,0.1,0.9999899466832479
dinov2_base_top4,p1_00749,deletion,0.2,0.9999575217564901
dinov2_base_top4,p1_00749,deletion,0.4,0.9897909561793009
dinov2_base_top4,p1_00749,deletion,0.6,0.9961831172307333
dinov2_base_top4,p1_00749,deletion,0.8,0.14511122026791176
dinov2_base_top4,p1_00749,deletion,1.0,0.36584031768143177
dinov2_base_top4,p1_00749,insertion,0.0,0.36584031768143177
dinov2_base_top4,p1_00749,insertion,0.1,0.16027779535700878
dinov2_base_top4,p1_00749,insertion,0.2,0.9977829456329346
dinov2_base_top4,p1_00749,insertion,0.4,0.9997450113296509
dinov2_base_top4,p1_00749,insertion,0.6,0.9999865293502808
dinov2_base_top4,p1_00749,insertion,0.8,0.9999933242797852
dinov2_base_top4,p1_00749,insertion,1.0,0.999997615814209
dinov2_base_top4,p1_00749,random_deletion,0.0,0.999997615814209
dinov2_base_top4,p1_00749,random_deletion,0.1,0.9999939203262329
dinov2_base_top4,p1_00749,random_deletion,0.2,0.9999938408533732
dinov2_base_top4,p1_00749,random_deletion,0.4,0.9999739726384481
dinov2_base_top4,p1_00749,random_deletion,0.6,0.9697752992312113
dinov2_base_top4,p1_00749,random_deletion,0.8,0.1453737529615561
dinov2_base_top4,p1_00749,random_deletion,1.0,0.36584031768143177
dinov2_base_top4,p1_00849,deletion,0.0,0.967207670211792
dinov2_base_top4,p1_00849,deletion,0.1,0.9605887730916342
dinov2_base_top4,p1_00849,deletion,0.2,0.9752131501833597
dinov2_base_top4,p1_00849,deletion,0.4,0.4064120737214883
dinov2_base_top4,p1_00849,deletion,0.6,0.05076203285716474
dinov2_base_top4,p1_00849,deletion,0.8,0.009533813688904047
dinov2_base_top4,p1_00849,deletion,1.0,0.16534436494112015
dinov2_base_top4,p1_00849,insertion,0.0,0.16534436494112015
dinov2_base_top4,p1_00849,insertion,0.1,0.6821154952049255
dinov2_base_top4,p1_00849,insertion,0.2,0.9918655355771383
dinov2_base_top4,p1_00849,insertion,0.4,0.9395573139190674
dinov2_base_top4,p1_00849,insertion,0.6,0.9144057631492615
dinov2_base_top4,p1_00849,insertion,0.8,0.9150802890459696
dinov2_base_top4,p1_00849,insertion,1.0,0.967207670211792
dinov2_base_top4,p1_00849,random_deletion,0.0,0.967207670211792
dinov2_base_top4,p1_00849,random_deletion,0.1,0.9447895884513855
dinov2_base_top4,p1_00849,random_deletion,0.2,0.9193990031878153
dinov2_base_top4,p1_00849,random_deletion,0.4,0.886165181795756
dinov2_base_top4,p1_00849,random_deletion,0.6,0.9967881242434183
dinov2_base_top4,p1_00849,random_deletion,0.8,0.993336041768392
dinov2_base_top4,p1_00849,random_deletion,1.0,0.16534436494112015
dinov2_base_top4,p1_00862,deletion,0.0,0.9602384169896444
dinov2_base_top4,p1_00862,deletion,0.1,0.7432833015918732
dinov2_base_top4,p1_00862,deletion,0.2,0.1620079092681408
dinov2_base_top4,p1_00862,deletion,0.4,0.06645642934987943
dinov2_base_top4,p1_00862,deletion,0.6,0.02380843033703665
dinov2_base_top4,p1_00862,deletion,0.8,0.0011140645171205203
dinov2_base_top4,p1_00862,deletion,1.0,0.04085789124170939
dinov2_base_top4,p1_00862,insertion,0.0,0.04085789124170939
dinov2_base_top4,p1_00862,insertion,0.1,0.7213760813077291
dinov2_base_top4,p1_00862,insertion,0.2,0.9623010754585266
dinov2_base_top4,p1_00862,insertion,0.4,0.8930404186248779
dinov2_base_top4,p1_00862,insertion,0.6,0.9874713818232218
dinov2_base_top4,p1_00862,insertion,0.8,0.9886061549186707
dinov2_base_top4,p1_00862,insertion,1.0,0.9602384169896444
dinov2_base_top4,p1_00862,random_deletion,0.0,0.9602384169896444
dinov2_base_top4,p1_00862,random_deletion,0.1,0.9514536062876383
dinov2_base_top4,p1_00862,random_deletion,0.2,0.9816632072130839
dinov2_base_top4,p1_00862,random_deletion,0.4,0.9634717305501302
dinov2_base_top4,p1_00862,random_deletion,0.6,0.5416391491889954
dinov2_base_top4,p1_00862,random_deletion,0.8,0.17082855850458145
dinov2_base_top4,p1_00862,random_deletion,1.0,0.04085789124170939
dinov2_base_top4,p1_01079,deletion,0.0,0.9997090697288513
dinov2_base_top4,p1_01079,deletion,0.1,0.787474662065506
dinov2_base_top4,p1_01079,deletion,0.2,0.3280491257707278
dinov2_base_top4,p1_01079,deletion,0.4,0.020357996283564717
dinov2_base_top4,p1_01079,deletion,0.6,0.07072321020920451
dinov2_base_top4,p1_01079,deletion,0.8,0.333182047198837
dinov2_base_top4,p1_01079,deletion,1.0,0.07249061833135784
dinov2_base_top4,p1_01079,insertion,0.0,0.07249061833135784
dinov2_base_top4,p1_01079,insertion,0.1,0.2300792137781779
dinov2_base_top4,p1_01079,insertion,0.2,0.9999247789382935
dinov2_base_top4,p1_01079,insertion,0.4,0.9989657799402872
dinov2_base_top4,p1_01079,insertion,0.6,0.9970463116963705
dinov2_base_top4,p1_01079,insertion,0.8,0.99942413965861
dinov2_base_top4,p1_01079,insertion,1.0,0.9997090697288513
dinov2_base_top4,p1_01079,random_deletion,0.0,0.9997090697288513
dinov2_base_top4,p1_01079,random_deletion,0.1,0.9976226687431335
dinov2_base_top4,p1_01079,random_deletion,0.2,0.9761425256729126
dinov2_base_top4,p1_01079,random_deletion,0.4,0.20736469763020673
dinov2_base_top4,p1_01079,random_deletion,0.6,0.38719281057516736
dinov2_base_top4,p1_01079,random_deletion,0.8,0.34479692081610364
dinov2_base_top4,p1_01079,random_deletion,1.0,0.07249061833135784
dinov2_base_top4,p1_01317,deletion,0.0,0.9798842469851176
dinov2_base_top4,p1_01317,deletion,0.1,0.974449614683787
dinov2_base_top4,p1_01317,deletion,0.2,0.9814171393712362
dinov2_base_top4,p1_01317,deletion,0.4,0.9667309323946635
dinov2_base_top4,p1_01317,deletion,0.6,0.9915013909339905
dinov2_base_top4,p1_01317,deletion,0.8,0.9265633026758829
dinov2_base_top4,p1_01317,deletion,1.0,0.999693771203359
dinov2_base_top4,p1_01317,insertion,0.0,0.999693771203359
dinov2_base_top4,p1_01317,insertion,0.1,0.62260835369428
dinov2_base_top4,p1_01317,insertion,0.2,0.9998161196708679
dinov2_base_top4,p1_01317,insertion,0.4,0.999714175860087
dinov2_base_top4,p1_01317,insertion,0.6,0.9981934030850729
dinov2_base_top4,p1_01317,insertion,0.8,0.972595751285553
dinov2_base_top4,p1_01317,insertion,1.0,0.9798842469851176
dinov2_base_top4,p1_01317,random_deletion,0.0,0.9798842469851176
dinov2_base_top4,p1_01317,random_deletion,0.1,0.9487780531247457
dinov2_base_top4,p1_01317,random_deletion,0.2,0.978674074014028
dinov2_base_top4,p1_01317,random_deletion,0.4,0.9902807474136353
